FECHA_TRANSACCION;Cliente_ID;Producto_ID;Volumen_Vendido;Precio_Unitario_Real;Costo_Venta_Unitario;Gasto_Marketing
2016-05-09;CLI0183;LIM_Q01;203;6074,01;3527,08;0
2016-05-09;CLI0351;DIS_S05;356;6897,78;4837,25;0
2016-05-09;CLI0403;LIM_Q02;439;9384,99;4831,81;0
2016-05-11;CLI0443;DIS_S04;13;10503,78;6463,46;0
2016-05-11;CLI0321;DIS_S04;197;3191,47;1998,83;0
2016-05-12;CLI0068;DIS_S05;355;6615,98;5310,6;0
2016-05-12;CLI0028;HIG_Q03;361;10102,47;5854,82;0
2016-05-12;CLI0274;DIS_S04;38;4214,61;2261,51;0
2016-05-12;CLI0282;DIS_S05;95;15333,23;10728,28;0
2016-05-13;CLI0311;HIG_Q03;352;5265,02;3908,71;0
2016-05-13;CLI0360;LIM_Q02;56;9176,65;6224,35;0
2016-05-13;CLI0403;DIS_S04;86;3158,86;1925,37;0
2016-05-14;CLI0119;LIM_Q01;200;6984,94;4828,25;0
2016-05-14;CLI0380;LIM_Q02;40;1673,23;871,72;0
2016-05-14;CLI0441;HIG_Q03;316;2104,05;1484,16;0
2016-05-15;CLI0134;HIG_Q03;178;2465,15;1354,67;0
2016-05-16;CLI0472;HIG_Q03;343;8269,7;5152,6;0
2016-05-16;CLI0281;DIS_S05;492;12105,51;7484,18;0
2016-05-16;CLI0491;DIS_S04;197;12152,93;6305,34;0
2016-05-16;CLI0341;LIM_Q02;24;10492,87;7591,99;0
2016-05-16;CLI0481;HIG_Q03;433;11921,56;9530,93;0
2016-05-16;CLI0129;HIG_Q03;45;8384,29;6736,79;0
2016-05-16;CLI0051;LIM_Q01;360;7300,18;6763,51;0
2016-05-16;CLI0008;LIM_Q02;254;4769,16;3915,37;0
2016-05-17;CLI0175;DIS_S04;225;8534,98;6189,77;2815325,17
2016-05-17;CLI0183;LIM_Q02;167;7993,21;3805,76;0
2016-05-18;CLI0394;DIS_S05;468;4263,93;2917,2;0
2016-05-18;CLI0373;LIM_Q01;54;8691,23;5728,54;0
2016-05-18;CLI0083;LIM_Q02;305;6945,47;5045,58;4068794,73
2016-05-18;CLI0093;HIG_Q03;471;4175,55;2584,96;0
2016-05-18;CLI0249;DIS_S05;164;10602,39;7783,37;0
2016-05-18;CLI0192;DIS_S05;423;7242,69;5136,48;0
2016-05-18;CLI0235;HIG_Q03;250;6785,43;5702,98;0
2016-05-19;CLI0312;LIM_Q01;184;13125,76;10445,36;0
2016-05-19;CLI0268;HIG_Q03;355;9490;4645,76;0
2016-05-19;CLI0417;DIS_S04;65;1590,89;1214,35;4000389,76
2016-05-20;CLI0445;LIM_Q01;248;14646,79;7152,94;0
2016-05-20;CLI0120;DIS_S05;63;2583,26;1465,18;0
2016-05-20;CLI0071;DIS_S04;350;6077,67;3365,06;0
2016-05-20;CLI0017;LIM_Q02;274;2461,72;1882,06;0
2016-05-20;CLI0253;DIS_S05;383;13004,35;8005,88;0
2016-05-21;CLI0010;DIS_S05;207;10968,8;4684,69;0
2016-05-21;CLI0380;LIM_Q02;117;12529,7;7806;0
2016-05-21;CLI0122;DIS_S04;330;16542,61;8092,84;0
2016-05-22;CLI0287;LIM_Q02;394;16783,86;7750,39;0
2016-05-22;CLI0316;LIM_Q01;223;15620,89;10246,57;0
2016-05-22;CLI0326;DIS_S05;255;13787,82;11235,2;0
2016-05-22;CLI0273;LIM_Q02;406;13145,31;9298,37;0
2016-05-22;CLI0306;HIG_Q03;47;10247,44;8483,02;0
2016-05-23;CLI0241;HIG_Q03;408;11506,27;8653,42;0
2016-05-23;CLI0293;DIS_S05;182;1332,98;1204,61;0
2016-05-23;CLI0210;DIS_S05;114;5682,45;4913,53;0
2016-05-23;CLI0446;DIS_S05;49;11042,64;5980,02;0
2016-05-23;CLI0218;DIS_S05;488;8797,26;6159,47;0
2016-05-24;CLI0464;HIG_Q03;139;10728,56;6878,45;0
2016-05-24;CLI0374;LIM_Q01;443;15105,65;6457,13;0
2016-05-25;CLI0200;HIG_Q03;190;1768,7;1075,73;0
2016-05-25;CLI0216;LIM_Q02;488;6855,26;4795,74;1163758,38
2016-05-25;CLI0205;DIS_S04;419;4576,63;3461,9;0
2016-05-25;CLI0413;DIS_S04;203;5852,55;3662,69;0
2016-05-25;CLI0416;LIM_Q02;340;11061,89;8178,48;0
2016-05-26;CLI0216;HIG_Q03;298;2461,88;1837,97;0
2016-05-26;CLI0080;LIM_Q02;475;1575,38;1057,74;0
2016-05-26;CLI0267;DIS_S05;350;7666,37;5848,03;0
2016-05-27;CLI0289;DIS_S05;112;3255,35;2286,94;0
2016-05-27;CLI0035;DIS_S04;487;6721,33;5441,49;0
2016-05-27;CLI0018;LIM_Q01;30;8196,71;4997,52;0
2016-05-27;CLI0390;LIM_Q02;360;2239,32;1454,47;0
2016-05-27;CLI0379;DIS_S05;35;13338,66;7107;0
2016-05-27;CLI0480;LIM_Q02;68;12988,14;6670,94;0
2016-05-28;CLI0165;LIM_Q02;442;18266,81;7324,14;0
2016-05-28;CLI0013;LIM_Q02;89;10557,57;5208,63;0
2016-05-28;CLI0202;DIS_S04;336;11812,37;7647,24;0
2016-05-28;CLI0229;HIG_Q03;479;12918,46;7368,38;0
2016-05-28;CLI0346;DIS_S05;208;10598,12;10006,98;0
2016-05-28;CLI0366;HIG_Q03;331;2494,19;1919,79;3742514,8
2016-05-30;CLI0465;LIM_Q01;46;12077,18;7476,76;0
2016-05-31;CLI0217;LIM_Q01;373;7551,33;3968,82;0
2016-05-31;CLI0319;LIM_Q01;230;12171,58;9051,57;0
2016-05-31;CLI0001;LIM_Q01;465;10361,02;8071,11;0
2016-05-31;CLI0448;DIS_S05;23;12849,3;8511,97;0
2016-06-01;CLI0034;DIS_S05;400;6786,38;3708,85;0
2016-06-01;CLI0359;DIS_S05;175;10453,72;8496,5;0
2016-06-02;CLI0266;DIS_S04;182;9244,62;5039,23;0
2016-06-02;CLI0128;LIM_Q02;159;12925,18;10791,88;0
2016-06-02;CLI0212;HIG_Q03;181;14147,93;11570,43;0
2016-06-02;CLI0263;HIG_Q03;90;12625,65;7610,53;0
2016-06-02;CLI0312;LIM_Q01;345;15208,63;12398,87;0
2016-06-03;CLI0413;LIM_Q01;44;5292,27;3523,72;0
2016-06-03;CLI0165;DIS_S05;368;14075,67;7328,05;0
2016-06-03;CLI0080;DIS_S05;234;5550,74;3254,55;0
2016-06-04;CLI0252;LIM_Q02;367;3666,07;2053,94;0
2016-06-04;CLI0012;HIG_Q03;197;9361,69;5193,33;0
2016-06-04;CLI0401;DIS_S04;233;8303,41;4628,88;0
2016-06-04;CLI0304;LIM_Q02;140;13160,85;7380,96;0
2016-06-05;CLI0212;DIS_S05;383;9175,17;5300,32;1176953,08
2016-06-05;CLI0282;LIM_Q01;460;13358,42;10165,69;0
2016-06-06;CLI0112;HIG_Q03;465;2547,77;1740,12;0
2016-06-06;CLI0211;LIM_Q01;360;12404,31;10213,51;0
2016-06-07;CLI0239;LIM_Q01;18;9572,58;7342,93;0
2016-06-07;CLI0268;HIG_Q03;78;5836,88;3164,47;0
2016-06-07;CLI0378;DIS_S05;320;11400,9;6220,19;0
2016-06-08;CLI0405;LIM_Q01;37;12504,7;7335,46;0
2016-06-08;CLI0298;HIG_Q03;408;8463,53;5386,18;0
2016-06-08;CLI0317;LIM_Q01;378;9886,41;7102,41;0
2016-06-09;CLI0058;LIM_Q01;484;8369,32;4406,92;2474880,38
2016-06-09;CLI0438;HIG_Q03;243;3596,77;1941,7;0
2016-06-10;CLI0034;LIM_Q01;40;2390,84;1367,17;0
2016-06-10;CLI0263;LIM_Q02;324;6690,54;4543,46;0
2016-06-10;CLI0365;DIS_S04;241;15561,26;6895,1;0
2016-06-10;CLI0035;LIM_Q02;347;8942,4;5448,33;0
2016-06-11;CLI0025;HIG_Q03;184;2376,84;1609,2;0
2016-06-11;CLI0234;HIG_Q03;307;13623,55;7488,82;0
2016-06-11;CLI0227;LIM_Q01;478;5462,32;3388,13;0
2016-06-11;CLI0449;LIM_Q02;63;9919,84;7190,79;4504052,24
2016-06-11;CLI0474;DIS_S04;461;15848,41;8642,7;0
2016-06-11;CLI0271;DIS_S04;495;11090,77;6629,1;0
2016-06-12;CLI0059;DIS_S05;288;10309,13;8497,66;0
2016-06-12;CLI0251;DIS_S04;374;9222,95;5994,44;0
2016-06-12;CLI0335;DIS_S05;95;5492,76;4331,24;0
2016-06-12;CLI0086;DIS_S05;74;3921,62;2755,99;0
2016-06-13;CLI0251;DIS_S04;98;7305,08;5402,01;0
2016-06-13;CLI0390;HIG_Q03;63;11147,31;7646,59;1745476,9
2016-06-13;CLI0180;DIS_S04;127;10027,85;4992,77;0
2016-06-13;CLI0207;LIM_Q01;370;7716,85;5100,47;2859368,03
2016-06-14;CLI0149;DIS_S05;238;3171,59;1943,34;0
2016-06-14;CLI0256;DIS_S04;256;2633,67;1555,06;0
2016-06-14;CLI0093;DIS_S05;447;4941,34;3218,66;0
2016-06-14;CLI0253;HIG_Q03;31;1235,88;1151,94;0
2016-06-14;CLI0344;DIS_S05;485;9308,09;6068,32;0
2016-06-14;CLI0071;DIS_S04;276;12375,79;6622,14;0
2016-06-14;CLI0121;DIS_S05;328;10756,23;6540,94;0
2016-06-15;CLI0254;HIG_Q03;482;16206,15;6834,18;0
2016-06-15;CLI0352;HIG_Q03;382;7367,63;6159,57;0
2016-06-15;CLI0288;DIS_S05;478;7997,55;3756,15;0
2016-06-16;CLI0059;DIS_S05;323;14544,04;8243,15;0
2016-06-16;CLI0309;DIS_S04;429;8791,73;6325,93;0
2016-06-17;CLI0388;HIG_Q03;485;8093,94;3892,89;0
2016-06-17;CLI0446;LIM_Q01;409;3509,33;2095,59;0
2016-06-17;CLI0069;LIM_Q01;29;11000,74;5465,41;0
2016-06-18;CLI0086;DIS_S05;193;11844,57;9229,49;0
2016-06-19;CLI0274;LIM_Q01;358;6806,28;4766,7;2647722,79
2016-06-19;CLI0227;LIM_Q02;59;5711,68;3360,49;0
2016-06-19;CLI0081;LIM_Q01;99;16130,87;12783,88;0
2016-06-19;CLI0498;DIS_S05;113;13975,93;7775,74;0
2016-06-19;CLI0114;DIS_S05;203;13975,22;7359,01;0
2016-06-19;CLI0184;LIM_Q01;392;3262,09;2104,68;0
2016-06-20;CLI0318;HIG_Q03;24;10051,22;8221,16;0
2016-06-20;CLI0397;LIM_Q02;278;12982,34;9945,63;2371663,56
2016-06-20;CLI0280;DIS_S05;378;4788,71;2889,4;0
2016-06-20;CLI0322;DIS_S05;83;7622,55;5705,48;0
2016-06-21;CLI0054;DIS_S05;338;12780,52;9218,87;0
2016-06-21;CLI0399;DIS_S04;292;15689,63;11341,71;0
2016-06-21;CLI0197;HIG_Q03;401;12735,84;8602,07;0
2016-06-22;CLI0387;HIG_Q03;207;5641,08;3011;0
2016-06-23;CLI0293;DIS_S04;493;5574,89;3469,55;0
2016-06-23;CLI0293;LIM_Q01;443;6394,98;4038,7;0
2016-06-23;CLI0485;LIM_Q02;353;6396,92;3195,26;0
2016-06-24;CLI0447;LIM_Q01;419;11078,03;7382,16;0
2016-06-24;CLI0387;DIS_S05;204;4647,83;2748,54;0
2016-06-24;CLI0291;DIS_S04;45;2298,91;1131,62;0
2016-06-25;CLI0412;DIS_S04;148;2094,09;1438,09;0
2016-06-25;CLI0380;LIM_Q02;317;2239,96;1589,34;0
2016-06-25;CLI0180;LIM_Q02;414;12358,78;8094,82;0
2016-06-25;CLI0471;LIM_Q02;214;12262,36;7101,83;0
2016-06-26;CLI0222;LIM_Q01;273;5183,26;3290,73;0
2016-06-27;CLI0274;DIS_S05;66;4709,98;3125,73;0
2016-06-27;CLI0378;LIM_Q02;119;7314,59;7121,82;0
2016-06-27;CLI0244;LIM_Q02;183;11780,8;6611,38;0
2016-06-27;CLI0420;LIM_Q01;215;10773,18;7459,54;0
2016-06-27;CLI0417;LIM_Q02;234;5671,26;4904,52;0
2016-06-27;CLI0448;LIM_Q02;395;8276,68;4443,33;0
2016-06-28;CLI0273;LIM_Q01;458;14250,56;10668,36;3239956,61
2016-06-28;CLI0424;LIM_Q01;445;4732,42;2483,86;0
2016-06-28;CLI0304;HIG_Q03;261;2831,05;1975,38;0
2016-06-28;CLI0154;DIS_S04;73;9627,29;5554,16;0
2016-06-29;CLI0424;LIM_Q01;276;6592,41;3839,4;0
2016-06-29;CLI0135;DIS_S04;399;10115,07;8398,48;0
2016-06-30;CLI0313;DIS_S04;361;4671,81;3417,87;0
2016-06-30;CLI0008;DIS_S05;472;2190,31;1548,11;0
2016-06-30;CLI0128;DIS_S04;341;9056,86;4841,62;0
2016-07-01;CLI0159;LIM_Q02;192;14512,09;9533,58;0
2016-07-01;CLI0126;HIG_Q03;102;5010,94;3710,76;0
2016-07-01;CLI0059;LIM_Q02;309;7309,94;6050,37;0
2016-07-01;CLI0373;LIM_Q01;329;13890,6;9031,15;0
2016-07-01;CLI0056;DIS_S05;366;13919,47;7902,68;0
2016-07-02;CLI0058;DIS_S05;223;2318,49;1378,58;0
2016-07-02;CLI0140;HIG_Q03;151;1631,89;922,94;0
2016-07-03;CLI0176;LIM_Q02;92;7224,98;6548,98;0
2016-07-03;CLI0415;DIS_S05;398;8194,1;6932,23;0
2016-07-04;CLI0108;DIS_S04;108;3011,47;1350,5;0
2016-07-04;CLI0211;LIM_Q01;290;13451,8;8117,07;0
2016-07-05;CLI0357;LIM_Q01;382;9635,69;6552,64;0
2016-07-05;CLI0404;LIM_Q02;80;6983,94;4370,2;0
2016-07-05;CLI0460;DIS_S05;387;9399,72;5526,31;0
2016-07-05;CLI0074;LIM_Q02;111;13009,04;7625,98;0
2016-07-05;CLI0447;HIG_Q03;443;11696,95;7523,88;0
2016-07-05;CLI0167;LIM_Q01;338;9881,76;6516,5;0
2016-07-06;CLI0304;DIS_S04;347;12288,83;7789,12;0
2016-07-06;CLI0233;HIG_Q03;395;11984,63;6364,05;0
2016-07-06;CLI0327;DIS_S05;381;5960,52;4083,62;0
2016-07-06;CLI0372;LIM_Q02;275;5245,08;4017,37;0
2016-07-07;CLI0203;DIS_S04;401;8060,99;3763,46;0
2016-07-07;CLI0182;DIS_S04;139;16054,47;9250,79;0
2016-07-07;CLI0122;HIG_Q03;69;4333,77;2769,01;0
2016-07-07;CLI0334;HIG_Q03;310;11675,15;6622,3;0
2016-07-08;CLI0093;LIM_Q01;492;7606,12;4895,7;4268606,03
2016-07-08;CLI0202;DIS_S05;272;3264,85;2246,39;0
2016-07-08;CLI0455;LIM_Q02;451;7932,68;3876,35;4328830,95
2016-07-08;CLI0029;HIG_Q03;128;10162,62;5651,25;0
2016-07-09;CLI0329;DIS_S05;480;2006,87;962,27;0
2016-07-09;CLI0356;HIG_Q03;337;12027,72;5986,68;0
2016-07-09;CLI0176;LIM_Q01;30;2153,23;1252,21;0
2016-07-09;CLI0330;DIS_S04;106;3098,91;2188,51;0
2016-07-10;CLI0237;HIG_Q03;137;6599,3;5532,22;0
2016-07-10;CLI0429;DIS_S04;43;3092,87;2429,42;0
2016-07-10;CLI0418;DIS_S04;141;12305,95;6823,77;0
2016-07-10;CLI0353;LIM_Q02;359;13082,43;9083,98;0
2016-07-10;CLI0273;HIG_Q03;212;10972,53;5475,5;0
2016-07-10;CLI0095;LIM_Q01;405;4391,41;2979,94;2697415,16
2016-07-10;CLI0184;LIM_Q01;10;6350,24;5081,68;3627972,87
2016-07-10;CLI0211;LIM_Q01;312;13642,22;8536,93;0
2016-07-10;CLI0137;LIM_Q02;441;8429,23;5893,59;0
2016-07-11;CLI0135;DIS_S04;268;5188,51;3054,39;4724493,78
2016-07-11;CLI0472;DIS_S04;96;10922,9;5901,96;0
2016-07-11;CLI0265;DIS_S04;41;3025,83;1878,97;0
2016-07-12;CLI0019;HIG_Q03;333;8963,27;5186,42;0
2016-07-12;CLI0231;LIM_Q02;322;15425,53;10445,09;0
2016-07-12;CLI0144;DIS_S05;485;12341,13;6858,51;0
2016-07-13;CLI0204;DIS_S04;397;10978,74;6359,22;0
2016-07-13;CLI0125;HIG_Q03;396;12299,4;5907,15;0
2016-07-13;CLI0139;DIS_S05;42;6719,49;4852,45;0
2016-07-13;CLI0114;DIS_S05;469;4467,16;3049,49;2820267,65
2016-07-13;CLI0134;DIS_S04;379;4331,57;2848,41;0
2016-07-13;CLI0499;DIS_S05;417;6367,8;3458,09;0
2016-07-14;CLI0061;DIS_S05;295;7894,19;5897,14;0
2016-07-15;CLI0250;DIS_S05;335;10012,34;7010,98;0
2016-07-16;CLI0298;DIS_S04;58;12153,05;6641,56;0
2016-07-16;CLI0013;HIG_Q03;295;15192,25;9507,58;4331731,24
2016-07-16;CLI0396;DIS_S05;465;7004,32;3511,09;0
2016-07-16;CLI0255;LIM_Q02;91;12652,63;8093,73;0
2016-07-16;CLI0085;LIM_Q01;153;8226,16;4675,07;0
2016-07-16;CLI0458;LIM_Q01;446;11776,05;9072,18;0
2016-07-17;CLI0020;LIM_Q01;399;12783,69;9660,11;0
2016-07-17;CLI0050;HIG_Q03;289;2093,88;1200,24;4654098,88
2016-07-18;CLI0164;DIS_S05;380;9381,53;4533,6;0
2016-07-19;CLI0088;LIM_Q01;233;7379,82;4834,53;4261644,68
2016-07-19;CLI0092;LIM_Q01;101;12957,39;9405,17;0
2016-07-20;CLI0253;DIS_S05;286;9550,5;7039,26;0
2016-07-20;CLI0252;DIS_S04;17;12119,18;7106,68;0
2016-07-20;CLI0069;DIS_S04;226;13152,89;7507,23;0
2016-07-20;CLI0037;DIS_S05;165;5315,89;2920,07;0
2016-07-21;CLI0381;HIG_Q03;18;3067,21;1890,56;0
2016-07-21;CLI0355;LIM_Q02;133;8612,92;5671,05;0
2016-07-21;CLI0140;DIS_S05;45;6928,29;4606,34;0
2016-07-22;CLI0168;DIS_S04;49;1969,65;1457,98;0
2016-07-22;CLI0054;LIM_Q01;478;8105,98;4874,23;0
2016-07-22;CLI0386;DIS_S05;188;12396,71;9580,02;0
2016-07-22;CLI0178;LIM_Q02;138;15188,06;8888,3;0
2016-07-23;CLI0297;LIM_Q02;456;9997,13;5680,48;0
2016-07-23;CLI0301;HIG_Q03;382;13837,03;7072,44;0
2016-07-23;CLI0359;LIM_Q02;77;8584,74;8490,36;0
2016-07-23;CLI0106;DIS_S05;467;11826,83;8066,98;0
2016-07-24;CLI0137;DIS_S05;163;11742,59;9393,78;0
2016-07-24;CLI0190;LIM_Q02;433;8860,71;5927,72;0
2016-07-25;CLI0047;LIM_Q01;387;13166,86;6459,71;0
2016-07-25;CLI0342;DIS_S05;373;3222,5;1900,48;0
2016-07-25;CLI0128;DIS_S05;12;7694,96;5037,3;0
2016-07-26;CLI0005;DIS_S04;274;2274,04;1478,4;0
2016-07-26;CLI0460;DIS_S05;425;5246,62;3804,37;0
2016-07-26;CLI0257;DIS_S05;460;7292,23;5034,6;0
2016-07-26;CLI0300;HIG_Q03;13;14942,81;10865,32;0
2016-07-26;CLI0150;DIS_S04;271;12737,73;8066,54;0
2016-07-26;CLI0294;DIS_S04;338;6213,9;5644,43;0
2016-07-27;CLI0243;DIS_S04;291;7799,04;6187,83;0
2016-07-27;CLI0275;LIM_Q02;395;13389,74;10707,79;0
2016-07-28;CLI0170;DIS_S05;44;12463,27;7945,41;0
2016-07-28;CLI0343;DIS_S04;396;14813,28;9058,03;0
2016-07-28;CLI0195;DIS_S04;351;4969,09;3474,87;0
2016-07-28;CLI0208;LIM_Q01;459;7667,41;5523,01;0
2016-07-28;CLI0415;LIM_Q01;379;7659,76;4202,98;0
2016-07-28;CLI0115;HIG_Q03;94;7843,47;5452,77;0
2016-07-29;CLI0379;LIM_Q02;123;11567,27;8485,24;0
2016-07-30;CLI0082;LIM_Q02;68;8913,38;7159,85;0
2016-07-30;CLI0154;HIG_Q03;47;13887,81;8316,44;0
2016-07-31;CLI0323;LIM_Q02;212;10369,19;5548,62;0
2016-07-31;CLI0146;HIG_Q03;408;4549,15;3339,29;0
2016-07-31;CLI0122;LIM_Q02;211;11391,08;6981,82;0
2016-07-31;CLI0141;LIM_Q01;42;5166,77;4288,62;0
2016-07-31;CLI0314;DIS_S04;386;5052,54;3845,15;0
2016-08-01;CLI0252;LIM_Q02;109;9747,35;7445,19;0
2016-08-01;CLI0343;DIS_S04;407;9271,34;6773,77;0
2016-08-01;CLI0387;DIS_S04;459;6414,07;3298,33;0
2016-08-01;CLI0311;DIS_S04;310;1716,98;1184,72;0
2016-08-01;CLI0089;DIS_S05;313;5073,57;2777,97;0
2016-08-02;CLI0475;LIM_Q01;437;9317,08;7074,26;0
2016-08-02;CLI0058;LIM_Q02;127;12876,54;9577,52;0
2016-08-03;CLI0487;DIS_S04;349;2416,83;1604,6;0
2016-08-03;CLI0473;DIS_S04;222;7448,96;5027,2;0
2016-08-03;CLI0308;LIM_Q02;236;11516;7140,73;0
2016-08-03;CLI0063;DIS_S05;252;3521,87;2080,65;0
2016-08-03;CLI0492;LIM_Q02;430;12379,54;7429,56;0
2016-08-03;CLI0347;LIM_Q02;38;2206,87;1287,77;0
2016-08-04;CLI0382;LIM_Q01;427;2499,47;1623,12;0
2016-08-04;CLI0280;LIM_Q02;196;9063,13;6356,47;0
2016-08-04;CLI0072;HIG_Q03;122;5886,24;3386,92;1778695,91
2016-08-04;CLI0009;LIM_Q02;382;4363,04;2723,64;0
2016-08-06;CLI0366;LIM_Q02;308;10414,78;5075,56;3503675,97
2016-08-06;CLI0421;LIM_Q01;170;6105,94;3675,49;0
2016-08-07;CLI0094;HIG_Q03;28;3832,69;2312,95;2570402,83
2016-08-07;CLI0373;LIM_Q02;273;10707,7;8086,93;0
2016-08-07;CLI0339;HIG_Q03;168;11548,82;8217,83;0
2016-08-08;CLI0492;LIM_Q02;122;9371,74;5498,82;0
2016-08-08;CLI0152;HIG_Q03;162;2267,64;1728,36;0
2016-08-08;CLI0437;DIS_S04;20;5379,85;3186,96;0
2016-08-08;CLI0336;DIS_S04;17;4211,88;3174,36;0
2016-08-09;CLI0405;HIG_Q03;157;14339,42;7075,21;0
2016-08-10;CLI0062;DIS_S05;432;1992,66;1266,75;0
2016-08-10;CLI0359;HIG_Q03;382;3672,32;2084,29;0
2016-08-10;CLI0495;DIS_S05;470;6908,65;4258,53;0
2016-08-10;CLI0356;HIG_Q03;47;4450,15;4158,89;0
2016-08-10;CLI0040;DIS_S04;144;8782,62;5413,89;0
2016-08-11;CLI0398;DIS_S04;337;13832,58;8253,87;0
2016-08-11;CLI0069;LIM_Q02;83;5688,59;3386,15;0
2016-08-11;CLI0254;DIS_S04;244;14950,43;7358,48;1195123,62
2016-08-11;CLI0454;LIM_Q02;264;9970,83;7922,28;0
2016-08-12;CLI0245;LIM_Q02;371;4094,7;2401,82;2082252,94
2016-08-12;CLI0365;LIM_Q01;383;2553,04;1612,6;0
2016-08-12;CLI0170;DIS_S05;285;13224,58;7130,09;0
2016-08-12;CLI0178;LIM_Q01;218;5361,55;4140,09;0
2016-08-12;CLI0189;LIM_Q01;276;14101,86;10831,03;0
2016-08-13;CLI0260;LIM_Q01;153;8505,1;7633,5;0
2016-08-13;CLI0072;DIS_S04;494;15463,57;7969,96;0
2016-08-13;CLI0472;LIM_Q01;51;11972,11;7907,83;0
2016-08-13;CLI0459;HIG_Q03;233;2650,37;1809,1;0
2016-08-13;CLI0017;LIM_Q02;355;13635,68;10361,61;0
2016-08-13;CLI0370;DIS_S04;61;2897,09;2666,56;0
2016-08-13;CLI0341;HIG_Q03;430;11244,69;5756,24;0
2016-08-14;CLI0304;HIG_Q03;204;13172,08;8395,84;0
2016-08-14;CLI0107;DIS_S05;428;12540,12;6361,91;0
2016-08-14;CLI0428;DIS_S05;104;13277,41;10214,17;0
2016-08-14;CLI0057;HIG_Q03;317;8996,78;4383,63;0
2016-08-14;CLI0218;DIS_S05;146;11490,19;7860,65;0
2016-08-14;CLI0173;LIM_Q02;499;12868,74;9906,77;0
2016-08-15;CLI0218;HIG_Q03;241;14346,42;10063,59;0
2016-08-15;CLI0247;LIM_Q01;34;11895,07;7200,56;0
2016-08-15;CLI0373;LIM_Q02;341;16326,45;8832,7;0
2016-08-15;CLI0219;LIM_Q02;400;6844,01;3265,99;1334905,35
2016-08-15;CLI0464;DIS_S05;267;15052,06;8990,65;0
2016-08-16;CLI0368;LIM_Q02;230;10106,66;7417,5;0
2016-08-16;CLI0047;LIM_Q02;306;2250,07;1987,94;0
2016-08-16;CLI0417;DIS_S05;103;2711,8;1870,18;0
2016-08-16;CLI0031;DIS_S05;359;6069,73;3434,84;0
2016-08-17;CLI0134;LIM_Q01;212;7211,74;6759,2;0
2016-08-17;CLI0108;DIS_S05;445;10131,7;9723,82;0
2016-08-17;CLI0072;DIS_S05;352;1714,59;1350,47;0
2016-08-18;CLI0327;DIS_S04;90;15849,81;7809,18;0
2016-08-18;CLI0418;LIM_Q01;214;15227,1;10138,8;0
2016-08-18;CLI0108;LIM_Q02;490;6257,76;3663,4;0
2016-08-19;CLI0272;LIM_Q02;497;12860,85;9136,22;0
2016-08-19;CLI0398;HIG_Q03;389;3263,2;1964,3;0
2016-08-19;CLI0309;LIM_Q02;458;11915,7;7489,8;0
2016-08-20;CLI0171;DIS_S05;86;7869,94;4901,57;0
2016-08-20;CLI0116;LIM_Q02;47;13278,44;9808,03;0
2016-08-20;CLI0329;DIS_S05;204;4192,33;2987,36;3164718,11
2016-08-21;CLI0074;DIS_S05;473;9292,02;5731,8;0
2016-08-21;CLI0256;LIM_Q01;51;11957,07;6658,79;0
2016-08-21;CLI0081;LIM_Q02;464;3735,91;2913,5;0
2016-08-22;CLI0041;LIM_Q01;473;8112,98;5236,39;0
2016-08-22;CLI0403;LIM_Q02;87;11147,63;8492;0
2016-08-22;CLI0235;LIM_Q01;329;7496,9;6525,94;0
2016-08-22;CLI0128;DIS_S05;254;15138,31;10757,68;0
2016-08-22;CLI0268;LIM_Q01;191;13651,41;7777,93;3663041,9
2016-08-22;CLI0326;LIM_Q02;204;11279,57;5643,46;0
2016-08-23;CLI0181;DIS_S05;397;1944,88;1161,75;0
2016-08-23;CLI0157;DIS_S05;424;8237,55;5420,69;0
2016-08-23;CLI0454;LIM_Q02;134;7879,97;4526,63;0
2016-08-23;CLI0059;LIM_Q02;150;11041,65;7334,01;0
2016-08-24;CLI0345;DIS_S04;36;3660,28;2027,65;0
2016-08-24;CLI0249;DIS_S04;324;4308,42;3888,93;0
2016-08-24;CLI0192;HIG_Q03;330;13446,7;9070,2;0
2016-08-24;CLI0024;DIS_S05;457;3709,92;2513,42;0
2016-08-25;CLI0436;LIM_Q01;251;11266,76;6784,75;0
2016-08-25;CLI0473;HIG_Q03;290;7519,91;3872,85;0
2016-08-25;CLI0400;HIG_Q03;302;5093,02;2663,61;0
2016-08-26;CLI0080;LIM_Q01;245;14524,31;11705,49;0
2016-08-26;CLI0134;DIS_S04;212;11703,7;7924,63;0
2016-08-26;CLI0421;HIG_Q03;466;4788,87;2757,64;0
2016-08-26;CLI0213;DIS_S04;389;7117,28;4485,8;0
2016-08-27;CLI0388;DIS_S05;336;14249,88;10221,93;0
2016-08-27;CLI0482;LIM_Q02;151;12985,99;9872,29;0
2016-08-28;CLI0348;LIM_Q01;103;3792,91;2131,3;2252292,04
2016-08-28;CLI0166;DIS_S05;161;14381,64;8866,3;0
2016-08-29;CLI0071;DIS_S04;100;12507,36;7970,48;0
2016-08-29;CLI0337;LIM_Q01;185;1746,92;1235,29;4901263,51
2016-08-29;CLI0398;HIG_Q03;112;12850,16;11497,08;0
2016-08-29;CLI0348;LIM_Q01;76;9167,62;6669,45;2175771,94
2016-08-29;CLI0425;DIS_S05;262;6433,26;2979,01;0
2016-08-30;CLI0214;DIS_S05;202;4677,4;2575,53;0
